          0.000	  0.973	 -0.044	  0.240	-30.159	-18.788	 -0.599
          0.010	  0.964	 -0.041	  0.231	-29.952	-19.955	 -0.108
          0.020	  0.949	 -0.041	  0.226	-29.185	-20.117	  0.579
          0.030	  0.940	 -0.032	  0.220	-28.097	-19.499	  1.362
          0.040	  0.938	 -0.029	  0.217	-26.598	-18.901	  2.249
          0.050	  0.938	 -0.020	  0.217	-24.939	-18.093	  3.032
          0.060	  0.943	 -0.012	  0.214	-23.433	-17.101	  3.684
          0.070	  0.955	 -0.009	  0.205	-21.915	-16.013	  4.135
          0.080	  0.961	 -0.006	  0.199	-20.133	-15.323	  4.625
          0.090	  0.958	 -0.006	  0.202	-18.025	-14.620	  5.054
          0.100	  0.964	 -0.009	  0.202	-15.392	-13.573	  5.183
          0.110	  0.979	 -0.015	  0.196	-12.839	-12.069	  5.095
          0.120	  0.984	 -0.015	  0.188	-10.674	-10.073	  4.809
          0.130	  0.999	 -0.015	  0.185	 -8.991	 -7.619	  4.515
          0.140	  1.008	 -0.012	  0.188	 -7.543	 -5.047	  4.237
          0.150	  1.011	 -0.015	  0.205	 -5.722	 -2.902	  4.202
          0.160	  1.014	 -0.023	  0.220	 -3.526	 -1.398	  4.250
          0.170	  1.020	 -0.023	  0.243	 -0.924	 -0.879	  4.529
          0.180	  1.022	 -0.020	  0.237	  1.157	 -1.167	  4.761
          0.190	  1.046	 -0.009	  0.226	  2.798	 -0.850	  5.156
          0.200	  1.072	  0.000	  0.211	  3.721	 -1.743	  5.824
          0.210	  1.096	  0.009	  0.188	  2.771	 -3.775	  5.974
          0.220	  1.204	  0.012	  0.094	  0.590	 -3.915	  4.435
          0.230	  1.274	 -0.018	  0.056	 -0.149	 -2.727	  2.023
          0.240	  1.301	 -0.047	  0.088	  1.617	 -2.594	  0.042
          0.250	  1.228	 -0.088	  0.141	  4.388	 -1.442	 -2.322
          0.260	  1.204	 -0.117	  0.129	  6.880	  1.442	 -4.951
          0.270	  1.148	 -0.120	  0.135	  8.666	  4.857	 -6.809
          0.280	  1.061	 -0.105	  0.176	  9.988	  7.359	 -7.784
          0.290	  1.022	 -0.094	  0.205	 10.344	  9.658	 -8.641
          0.300	  1.005	 -0.079	  0.199	  9.275	 13.159	 -9.697
          0.310	  1.028	 -0.062	  0.182	  6.561	 16.490	-10.595
          0.320	  1.049	 -0.053	  0.176	  2.208	 19.231	-11.338
          0.330	  1.096	 -0.038	  0.161	 -2.844	 21.052	-11.351
          0.340	  1.131	 -0.050	  0.141	 -7.171	 21.137	-10.718
          0.350	  1.146	 -0.062	  0.129	 -9.750	 19.281	 -9.636
          0.360	  1.151	 -0.091	  0.085	 -9.934	 15.444	 -8.192
          0.370	  1.140	 -0.114	  0.023	 -7.872	 10.657	 -6.475
          0.380	  1.104	 -0.123	 -0.009	 -4.143	  6.783	 -4.855
          0.390	  1.075	 -0.120	 -0.056	  0.471	  3.122	 -3.744
          0.400	  1.069	 -0.114	 -0.079	  5.718	  0.358	 -3.119
          0.410	  1.058	 -0.103	 -0.091	 11.157	 -1.308	 -2.961
          0.420	  1.037	 -0.094	 -0.100	 16.277	 -2.193	 -3.030
          0.430	  1.020	 -0.094	 -0.100	 20.428	 -2.980	 -3.669
          0.440	  0.984	 -0.088	 -0.103	 23.368	 -4.323	 -4.753
          0.450	  0.940	 -0.073	 -0.108	 25.380	 -5.750	 -6.312
          0.460	  0.920	 -0.067	 -0.105	 26.541	 -6.769	 -7.987
          0.470	  0.902	 -0.053	 -0.097	 26.855	 -7.225	 -9.342
          0.480	  0.908	 -0.053	 -0.085	 26.483	 -7.487	-10.052
