          0.000	  0.940	  0.193	 -0.252	  2.777	 -7.818	  2.015
          0.010	  0.940	  0.193	 -0.252	  2.233	 -8.523	  1.716
          0.020	  0.943	  0.199	 -0.255	  1.419	 -9.176	  1.480
          0.030	  0.946	  0.199	 -0.255	  0.511	-10.076	  1.403
          0.040	  0.949	  0.199	 -0.255	 -0.185	-10.976	  1.331
          0.050	  0.946	  0.196	 -0.252	 -1.121	-11.668	  1.389
          0.060	  0.940	  0.196	 -0.252	 -2.266	-11.883	  1.431
          0.070	  0.938	  0.196	 -0.243	 -3.315	-12.106	  1.488
          0.080	  0.938	  0.193	 -0.237	 -4.058	-12.214	  1.616
          0.090	  0.935	  0.196	 -0.237	 -4.588	-12.266	  1.788
          0.100	  0.940	  0.199	 -0.229	 -5.068	-12.744	  2.015
          0.110	  0.943	  0.202	 -0.226	 -5.568	-13.053	  2.193
          0.120	  0.946	  0.205	 -0.229	 -6.040	-13.315	  2.284
          0.130	  0.943	  0.211	 -0.229	 -6.438	-13.631	  2.428
          0.140	  0.938	  0.211	 -0.226	 -6.956	-13.854	  2.556
          0.150	  0.932	  0.211	 -0.223	 -7.435	-14.042	  2.656
          0.160	  0.932	  0.211	 -0.226	 -8.011	-14.620	  2.891
          0.170	  0.932	  0.214	 -0.229	 -8.370	-15.184	  3.190
          0.180	  0.935	  0.211	 -0.226	 -8.522	-15.917	  3.475
          0.190	  0.932	  0.208	 -0.226	 -8.983	-16.508	  3.695
          0.200	  0.929	  0.208	 -0.226	 -9.375	-16.791	  3.831
          0.210	  0.923	  0.211	 -0.231	 -9.516	-16.791	  3.873
          0.220	  0.908	  0.220	 -0.237	 -9.413	-16.830	  3.966
          0.230	  0.905	  0.231	 -0.237	 -9.425	-16.992	  4.343
          0.240	  0.905	  0.234	 -0.234	 -9.566	-16.986	  4.720
          0.250	  0.908	  0.240	 -0.226	 -9.707	-17.220	  5.169
          0.260	  0.914	  0.243	 -0.220	 -9.911	-17.382	  5.341
          0.270	  0.920	  0.246	 -0.220	-10.090	-17.133	  5.197
          0.280	  0.917	  0.255	 -0.211	-10.193	-16.421	  4.934
          0.290	  0.911	  0.261	 -0.211	 -9.714	-15.319	  4.266
          0.300	  0.917	  0.261	 -0.205	 -9.433	-14.338	  3.376
          0.310	  0.914	  0.258	 -0.193	 -9.599	-13.074	  2.648
          0.320	  0.896	  0.261	 -0.188	 -9.643	-11.171	  2.035
          0.330	  0.882	  0.267	 -0.152	 -9.035	 -8.718	  1.602
          0.340	  0.885	  0.272	 -0.135	 -8.613	 -6.708	  1.239
          0.350	  0.888	  0.281	 -0.126	 -7.923	 -5.203	  1.145
