          0.000	  0.869	 -0.161	  0.009	  9.625	-25.102	  7.924
          0.010	  0.846	 -0.166	 -0.006	  9.791	-24.811	  7.007
          0.020	  0.841	 -0.172	 -0.009	  9.865	-23.295	  5.733
          0.030	  0.841	 -0.172	 -0.011	  9.603	-21.077	  4.401
          0.040	  0.852	 -0.178	 -0.014	  9.449	-18.930	  3.182
          0.050	  0.858	 -0.181	 -0.014	  8.601	-17.186	  2.126
          0.060	  0.872	 -0.184	 -0.014	  7.565	-16.084	  1.312
          0.070	  0.886	 -0.189	 -0.017	  6.193	-15.393	  0.690
          0.080	  0.894	 -0.195	 -0.014	  4.332	-15.026	  0.040
          0.090	  0.906	 -0.212	 -0.011	  1.736	-15.005	 -0.800
          0.100	  0.909	 -0.221	 -0.009	 -1.242	-15.168	 -1.862
          0.110	  0.909	 -0.238	 -0.009	 -4.649	-15.542	 -3.194
          0.120	  0.900	 -0.255	 -0.011	 -8.317	-15.697	 -4.709
          0.130	  0.894	 -0.261	 -0.017	-12.184	-15.451	 -6.526
          0.140	  0.880	 -0.267	 -0.026	-15.996	-14.765	 -8.461
          0.150	  0.872	 -0.264	 -0.034	-19.115	-13.733	-10.325
          0.160	  0.861	 -0.258	 -0.037	-21.843	-12.243	-11.945
          0.170	  0.863	 -0.241	 -0.052	-23.734	-10.486	-13.008
          0.180	  0.869	 -0.229	 -0.072	-24.637	 -8.630	-13.723
          0.190	  0.875	 -0.212	 -0.080	-24.836	 -6.878	-14.399
          0.200	  0.878	 -0.189	 -0.092	-25.138	 -5.347	-15.237
          0.210	  0.875	 -0.175	 -0.095	-25.138	 -4.166	-16.005
          0.220	  0.866	 -0.138	 -0.080	-25.455	 -3.412	-16.222
          0.230	  0.863	 -0.120	 -0.055	-25.909	 -2.854	-15.829
          0.240	  0.872	 -0.098	 -0.037	-26.281	 -2.260	-14.523
          0.250	  0.889	 -0.100	 -0.003	-26.436	 -1.553	-12.595
          0.260	  0.900	 -0.106	  0.017	-27.361	 -0.416	-10.147
          0.270	  0.914	 -0.138	  0.060	-29.153	  1.482	 -7.386
          0.280	  0.917	 -0.158	  0.089	-32.272	  3.925	 -4.893
          0.290	  0.914	 -0.201	  0.098	-36.054	  6.771	 -2.538
          0.300	  0.923	 -0.232	  0.078	-39.313	 10.287	  0.427
          0.310	  0.954	 -0.232	  0.034	-40.216	 15.843	  3.858
          0.320	  1.039	 -0.204	 -0.034	-38.657	 23.400	  7.472
          0.330	  1.089	 -0.155	 -0.029	-34.388	 30.603	 10.850
          0.340	  1.180	 -0.129	 -0.046	-27.402	 35.148	 13.638
          0.350	  1.259	 -0.060	 -0.118	-19.070	 36.800	 15.790
          0.360	  1.293	 -0.011	 -0.129	-12.191	 34.357	 16.754
          0.370	  1.341	  0.052	 -0.118	 -6.455	 27.262	 16.249
          0.380	  1.350	  0.069	 -0.121	 -0.262	 16.438	 14.373
          0.390	  1.330	  0.063	 -0.129	  6.555	  3.558	 11.592
          0.400	  1.268	  0.032	 -0.132	 13.858	 -7.973	  8.462
          0.410	  1.219	  0.000	 -0.126	 20.350	-15.775	  5.472
          0.420	  1.101	 -0.072	 -0.135	 24.427	-19.559	  2.584
          0.430	  0.979	 -0.135	 -0.172	 25.031	-19.849	 -0.571
          0.440	  0.926	 -0.169	 -0.192	 22.923	-17.532	 -3.811
          0.450	  0.838	 -0.218	 -0.241	 18.075	-13.445	 -6.579
          0.460	  0.807	 -0.255	 -0.284	 11.712	 -7.535	 -8.337
          0.470	  0.776	 -0.267	 -0.313	  4.291	  0.092	 -8.645
          0.480	  0.779	 -0.261	 -0.339	 -2.912	  7.787	 -7.569
          0.490	  0.787	 -0.247	 -0.344	 -9.290	 14.128	 -5.608
          0.500	  0.810	 -0.204	 -0.339	-14.027	 18.019	 -2.747
          0.510	  0.824	 -0.138	 -0.330	-17.850	 19.284	  0.630
          0.520	  0.849	 -0.109	 -0.324	-20.567	 18.239	  4.290
          0.530	  0.880	 -0.054	 -0.304	-22.020	 15.563	  7.964
          0.540	  0.903	 -0.034	 -0.284	-21.902	 12.301	 10.981
          0.550	  0.945	  0.003	 -0.276	-20.678	  8.868	 13.101
          0.560	  0.976	  0.020	 -0.244	-18.562	  4.928	 14.078
          0.570	  0.988	  0.023	 -0.233	-16.567	  0.662	 13.625
          0.580	  1.002	  0.009	 -0.215	-14.823	 -3.707	 11.763
          0.590	  1.008	 -0.006	 -0.201	-13.983	 -7.698	  8.600
          0.600	  1.016	 -0.054	 -0.198	-13.548	-10.986	  4.677
          0.610	  1.008	 -0.115	 -0.184	-13.150	-13.670	  0.729
          0.620	  0.993	 -0.138	 -0.181	-13.017	-15.592	 -2.807
          0.630	  0.959	 -0.161	 -0.184	-13.364	-16.438	 -5.648
          0.640	  0.943	 -0.158	 -0.184	-14.477	-16.608	 -7.452
          0.650	  0.900	 -0.152	 -0.184	-16.184	-16.383	 -8.147
          0.660	  0.863	 -0.132	 -0.175	-18.119	-15.401	 -7.773
          0.670	  0.849	 -0.123	 -0.169	-19.771	-13.657	 -6.704
          0.680	  0.838	 -0.103	 -0.166	-21.526	-11.143	 -5.425
          0.690	  0.835	 -0.095	 -0.164	-22.731	 -8.148	 -4.303
          0.700	  0.838	 -0.089	 -0.158	-23.623	 -5.106	 -3.594
          0.710	  0.849	 -0.080	 -0.146	-23.756	 -2.260	 -3.516
          0.720	  0.858	 -0.077	 -0.126	-23.494	  0.382	 -3.903
          0.730	  0.878	 -0.063	 -0.118	-22.337	  2.210	 -4.618
          0.740	  0.892	 -0.049	 -0.100	-20.552	  2.775	 -5.457
          0.750	  0.894	 -0.040	 -0.086	-17.957	  2.218	 -5.831
          0.760	  0.903	 -0.017	 -0.063	-15.347	  0.854	 -5.641
          0.770	  0.906	 -0.009	 -0.046	-12.663	 -0.600	 -4.795
          0.780	  0.909	  0.017	 -0.034	-10.145	 -1.998	 -3.358
          0.790	  0.906	  0.034	 -0.017	 -7.576	 -2.972	 -1.666
          0.800	  0.900	  0.034	 -0.014	 -5.511	 -3.671	 -0.131
          0.810	  0.886	  0.037	 -0.011	 -3.498	 -3.975	  1.470
          0.820	  0.875	  0.037	 -0.017	 -1.607	 -3.553	  2.979
          0.830	  0.849	  0.040	 -0.023	  0.756	 -2.281	  4.514
          0.840	  0.821	  0.046	 -0.032	  3.731	 -0.107	  6.376
          0.850	  0.807	  0.052	 -0.034	  7.085	  2.422	  8.469
          0.860	  0.779	  0.057	 -0.040	 11.015	  5.218	 10.974
          0.870	  0.770	  0.060	 -0.057	 15.634	  8.756	 13.625
          0.880	  0.767	  0.060	 -0.078	 20.637	 13.791	 16.151
          0.890	  0.793	  0.046	 -0.129	 24.467	 20.590	 18.204
          0.900	  0.810	  0.034	 -0.155	 25.879	 28.511	 19.103
          0.910	  0.855	 -0.011	 -0.152	 23.741	 36.470	 17.974
          0.920	  0.897	 -0.052	 -0.132	 18.923	 42.909	 14.989
          0.930	  0.917	 -0.069	 -0.115	 12.862	 45.210	 11.113
          0.940	  0.951	 -0.132	 -0.046	  9.264	 41.743	  8.114
          0.950	  0.957	 -0.175	  0.055	  9.596	 34.449	  6.908
          0.960	  0.957	 -0.224	  0.092	 12.593	 27.628	  7.334
          0.970	  0.996	 -0.192	  0.080	 16.552	 25.159	  8.430
          0.980	  1.039	 -0.169	  0.043	 21.286	 29.084	  9.657
          0.990	  1.143	 -0.115	 -0.003	 24.449	 36.795	 10.581
          1.000	  1.205	 -0.060	 -0.020	 23.549	 46.517	  9.749
          1.010	  1.355	 -0.046	 -0.078	 17.898	 57.686	  6.042
          1.020	  1.581	 -0.086	 -0.250	  9.327	 64.465	 -1.101
          1.030	  1.697	 -0.158	 -0.233	 -0.689	 47.449	-10.620
          1.040	  1.884	 -0.399	 -0.181	 -7.528	 21.077	-12.785
          1.050	  1.677	 -0.445	 -0.238	-15.712	 -2.592	-13.362
          1.060	  1.474	 -0.419	 -0.227	-20.021	-23.075	-16.143
          1.070	  1.318	 -0.301	 -0.161	-23.232	-35.289	-18.026
          1.080	  1.171	 -0.255	 -0.184	-25.702	-38.913	-17.862
          1.090	  0.920	 -0.155	 -0.207	-25.610	-37.572	-16.058
          1.100	  0.753	 -0.077	 -0.241	-20.615	-32.022	-13.886
          1.110	  0.708	 -0.037	 -0.270	-11.218	-24.261	-13.001
          1.120	  0.697	  0.023	 -0.313	 -2.116	-16.226	-12.627
          1.130	  0.708	  0.072	 -0.333	  4.402	 -8.677	-12.561
          1.140	  0.767	  0.089	 -0.336	  8.663	 -1.898	-13.125
          1.150	  0.835	  0.098	 -0.313	 11.388	  2.409	-13.631
          1.160	  0.855	  0.092	 -0.301	 12.331	  3.022	-13.328
          1.170	  0.886	  0.063	 -0.307	 11.911	  0.649	-12.535
          1.180	  0.906	  0.003	 -0.327	 10.153	 -2.796	-11.125
          1.190	  0.957	 -0.037	 -0.327	  8.199	 -6.321	 -8.809
          1.200	  0.985	 -0.126	 -0.287	  6.182	 -9.842	 -5.641
          1.210	  0.979	 -0.166	 -0.227	  4.671	-13.262	 -2.486
          1.220	  0.937	 -0.232	 -0.204	  3.480	-15.993	 -0.019
          1.230	  0.866	 -0.267	 -0.178	  2.765	-17.794	  1.719
          1.240	  0.829	 -0.275	 -0.172	  2.013	-18.456	  2.703
          1.250	  0.759	 -0.278	 -0.175	  1.674	-17.878	  2.887
          1.260	  0.731	 -0.272	 -0.201	  1.574	-15.451	  2.099
          1.270	  0.697	 -0.244	 -0.215	  2.433	-10.677	  0.676
          1.280	  0.697	 -0.198	 -0.230	  3.506	 -4.336	 -1.056
          1.290	  0.711	 -0.175	 -0.233	  4.811	  2.781	 -2.741
          1.300	  0.759	 -0.132	 -0.221	  5.729	  9.863	 -4.021
          1.310	  0.793	 -0.092	 -0.195	  6.039	 15.485	 -4.795
          1.320	  0.858	 -0.077	 -0.181	  5.792	 18.522	 -5.300
          1.330	  0.897	 -0.072	 -0.138	  5.290	 18.077	 -5.582
          1.340	  0.909	 -0.077	 -0.115	  4.623	 14.249	 -5.864
          1.350	  0.917	 -0.098	 -0.083	  3.303	  8.693	 -6.205
          1.360	  0.917	 -0.129	 -0.066	  0.958	  2.959	 -6.552
          1.370	  0.894	 -0.146	 -0.063	 -2.433	 -1.623	 -6.802
          1.380	  0.861	 -0.172	 -0.069	 -6.680	 -4.194	 -6.913
          1.390	  0.844	 -0.186	 -0.080	-11.506	 -4.619	 -7.012
          1.400	  0.810	 -0.209	 -0.086	-16.184	 -3.312	 -7.418
          1.410	  0.787	 -0.218	 -0.086	-20.884	 -1.053	 -8.003
          1.420	  0.779	 -0.215	 -0.089	-25.101	  1.828	 -8.848
          1.430	  0.770	 -0.206	 -0.080	-28.773	  4.702	-10.186
          1.440	  0.767	 -0.195	 -0.072	-31.501	  7.132	-12.037
          1.450	  0.756	 -0.175	 -0.069	-33.378	  9.222	-14.286
          1.460	  0.745	 -0.146	 -0.069	-33.787	 11.232	-16.766
          1.470	  0.739	 -0.135	 -0.072	-33.282	 13.366	-18.781
          1.480	  0.733	 -0.109	 -0.069	-31.833	 15.513	-19.955
