          0.000	  1.039	  0.084	 -0.043	 18.775	-17.960	 -5.758
          0.010	  1.057	  0.088	 -0.059	 20.486	-15.710	 -8.077
          0.020	  1.071	  0.102	 -0.010	 22.366	-13.252	 -9.352
          0.030	  1.086	  0.095	  0.000	 23.231	-10.678	 -9.184
          0.040	  1.093	  0.063	  0.026	 23.991	 -9.546	 -8.230
          0.050	  1.092	  0.037	  0.067	 24.886	-10.098	 -7.124
          0.060	  1.101	 -0.008	  0.080	 25.111	-12.183	 -6.168
          0.070	  1.123	 -0.013	  0.109	 24.825	-14.958	 -5.399
          0.080	  1.124	 -0.008	  0.122	 23.914	-17.077	 -4.534
          0.090	  1.118	  0.002	  0.142	 22.612	-17.428	 -2.771
          0.100	  1.122	  0.010	  0.144	 21.126	-16.793	 -0.601
          0.110	  1.151	  0.021	  0.149	 20.203	-17.027	  2.186
          0.120	  1.170	  0.060	  0.151	 20.366	-17.435	  5.751
          0.130	  1.173	  0.071	  0.156	 22.062	-18.008	 10.228
          0.140	  1.158	  0.088	  0.154	 24.043	-18.553	 14.562
          0.150	  1.116	  0.074	  0.141	 25.837	-19.961	 18.032
          0.160	  1.054	  0.061	  0.142	 27.791	-22.453	 20.110
          0.170	  1.025	  0.034	  0.133	 29.748	-24.213	 20.600
          0.180	  1.013	  0.020	  0.122	 30.757	-24.544	 19.875
          0.190	  0.995	 -0.009	  0.116	 30.806	-23.909	 18.445
          0.200	  0.983	 -0.033	  0.106	 30.520	-22.094	 16.939
          0.210	  0.980	 -0.042	  0.111	 30.203	-20.300	 15.230
          0.220	  0.975	 -0.046	  0.124	 29.815	-19.126	 13.485
          0.230	  0.972	 -0.046	  0.136	 29.117	-18.388	 11.702
          0.240	  0.966	 -0.044	  0.139	 28.218	-17.518	 10.095
          0.250	  0.956	 -0.040	  0.150	 27.412	-16.904	  8.474
          0.260	  0.956	 -0.039	  0.170	 27.194	-16.600	  6.971
          0.270	  0.948	 -0.036	  0.174	 26.957	-16.434	  5.452
          0.280	  0.948	 -0.036	  0.170	 26.760	-15.496	  3.698
          0.290	  0.956	 -0.039	  0.169	 26.320	-14.487	  1.827
          0.300	  0.958	 -0.044	  0.174	 25.268	-13.550	 -0.330
          0.310	  0.959	 -0.045	  0.166	 23.311	-12.100	 -2.736
          0.320	  0.969	 -0.040	  0.165	 20.542	 -9.939	 -4.731
          0.330	  0.973	 -0.046	  0.156	 16.868	 -7.427	 -6.228
          0.340	  0.974	 -0.057	  0.158	 13.108	 -4.107	 -6.953
          0.350	  0.994	 -0.082	  0.159	  9.714	  0.592	 -6.844
          0.360	  1.021	 -0.110	  0.176	  6.366	  4.431	 -6.155
          0.370	  1.063	 -0.127	  0.192	  2.754	  6.101	 -5.414
          0.380	  1.122	 -0.150	  0.210	 -0.151	  7.908	 -4.629
          0.390	  1.151	 -0.154	  0.227	 -2.806	 10.435	 -3.991
          0.400	  1.204	 -0.150	  0.251	 -4.631	 12.154	 -3.293
          0.410	  1.217	 -0.127	  0.296	 -5.852	 12.119	 -2.148
          0.420	  1.225	 -0.115	  0.306	 -7.449	 10.401	 -0.330
          0.430	  1.242	 -0.090	  0.275	 -8.665	  9.104	  1.446
          0.440	  1.256	 -0.079	  0.225	 -8.637	  5.183	  2.780
          0.450	  1.321	 -0.063	  0.151	 -7.563	  3.684	  4.051
          0.460	  1.411	  0.025	  0.016	 -5.486	  8.117	  5.576
          0.470	  1.411	  0.059	  0.014	 -4.969	 10.055	  7.609
          0.480	  1.337	  0.085	  0.074	 -5.283	  8.248	  9.809
          0.490	  1.328	  0.098	  0.075	 -4.169	  8.496	 11.152
          0.500	  1.360	  0.084	  0.078	 -3.055	  8.440	 11.782
