          0.000	  0.999	 -0.141	  0.050	 -9.176	-20.153	 -4.209
          0.010	  1.005	 -0.146	  0.038	-12.124	-19.386	 -4.713
          0.020	  0.999	 -0.146	  0.035	-15.307	-17.837	 -4.933
          0.030	  1.005	 -0.149	  0.050	-18.214	-16.421	 -4.775
          0.040	  1.014	 -0.158	  0.056	-20.965	-15.806	 -4.222
          0.050	  1.052	 -0.176	  0.053	-24.340	-15.462	 -3.485
          0.060	  1.069	 -0.182	  0.067	-28.036	-15.601	 -2.566
          0.070	  1.090	 -0.185	  0.079	-31.131	-15.839	 -1.800
          0.080	  1.093	 -0.202	  0.097	-33.397	-15.554	 -1.282
          0.090	  1.093	 -0.211	  0.097	-35.529	-14.662	 -0.869
          0.100	  1.104	 -0.199	  0.114	-37.606	-14.152	 -1.062
          0.110	  1.104	 -0.193	  0.135	-38.477	-15.124	 -1.455
          0.120	  1.110	 -0.199	  0.097	-37.927	-21.463	  1.297
          0.130	  1.166	 -0.196	 -0.073	-32.782	-30.957	 14.251
          0.140	  1.635	  0.155	 -0.516	-21.726	-27.074	 26.713
          0.150	  1.898	  0.472	 -0.337	 -1.073	-19.829	 22.070
          0.160	  1.479	  0.434	 -0.340	 15.265	 -8.422	  7.827
          0.170	  1.090	  0.284	 -0.255	 21.396	  7.021	 -5.927
          0.180	  0.806	  0.094	 -0.123	 19.640	 16.026	-10.779
          0.190	  0.809	  0.029	 -0.032	 12.601	 17.044	 -9.033
          0.200	  1.104	  0.006	 -0.053	  2.724	 11.784	 -6.127
          0.210	  1.321	 -0.138	 -0.114	 -1.577	  0.100	 -2.174
          0.220	  1.336	 -0.214	 -0.190	  0.491	-12.364	  2.754
          0.230	  1.228	 -0.179	 -0.448	  1.926	-11.710	  4.831
          0.240	  1.160	 -0.062	 -0.483	  1.128	 -3.591	  4.472
          0.250	  1.034	  0.149	 -0.410	  0.060	  1.272	  3.547
          0.260	  1.002	  0.214	 -0.313	  0.541	  0.861	  2.857
          0.270	  0.976	  0.237	 -0.287	  4.099	 -0.780	  2.698
          0.280	  0.973	  0.217	 -0.290	  9.341	 -2.077	  2.637
          0.290	  1.008	  0.199	 -0.302	 13.981	 -3.360	  1.788
          0.300	  1.040	  0.205	 -0.278	 17.769	 -4.147	 -0.310
          0.310	  1.043	  0.193	 -0.275	 20.218	 -3.598	 -2.828
          0.320	  0.976	  0.158	 -0.261	 21.557	 -1.680	 -4.762
          0.330	  0.952	  0.138	 -0.252	 22.781	  0.166	 -5.562
          0.340	  0.964	  0.091	 -0.252	 23.882	  1.318	 -6.017
          0.350	  0.984	  0.076	 -0.258	 23.684	  1.674	 -7.252
          0.360	  0.996	  0.056	 -0.249	 22.121	  1.410	 -8.970
          0.370	  0.973	  0.047	 -0.229	 20.066	  1.331	-10.447
          0.380	  0.896	  0.041	 -0.214	 18.218	  1.907	-11.200
          0.390	  0.867	  0.041	 -0.208	 16.412	  2.754	-11.523
          0.400	  0.838	  0.044	 -0.202	 14.541	  3.382	-12.027
          0.410	  0.844	  0.047	 -0.188	 12.500	  3.131	-12.766
          0.420	  0.867	  0.044	 -0.176	 10.240	  1.867	-13.145
          0.430	  0.867	  0.032	 -0.158	  8.300	  0.128	-12.401
          0.440	  0.855	  0.032	 -0.147	  7.126	 -1.554	-10.647
          0.450	  0.829	  0.053	 -0.138	  6.681	 -2.488	 -8.515
