          0.000	  1.017	  0.143	 -0.319	-10.849	 -0.318	 -0.750
          0.010	  1.026	  0.104	 -0.296	 -8.463	  2.230	  0.092
          0.020	  1.023	  0.087	 -0.279	 -5.232	  1.650	  0.028
          0.030	  0.994	  0.078	 -0.250	 -1.769	 -1.405	 -0.656
          0.040	  0.977	  0.078	 -0.244	  1.433	 -5.340	 -1.873
          0.050	  0.946	  0.084	 -0.247	  3.711	 -8.260	 -3.279
          0.060	  0.931	  0.104	 -0.264	  4.251	 -9.115	 -4.374
          0.070	  0.914	  0.112	 -0.273	  2.923	 -8.093	 -5.235
          0.080	  0.911	  0.129	 -0.287	  0.584	 -5.630	 -5.985
          0.090	  0.914	  0.138	 -0.293	 -1.782	 -1.925	 -6.430
          0.100	  0.923	  0.152	 -0.305	 -3.380	  2.230	 -6.649
          0.110	  0.926	  0.158	 -0.302	 -4.099	  5.793	 -6.669
          0.120	  0.940	  0.155	 -0.290	 -4.061	  7.245	 -6.436
          0.130	  0.954	  0.152	 -0.258	 -3.256	  5.878	 -5.857
          0.140	  0.963	  0.155	 -0.250	 -2.099	  2.068	 -4.832
          0.150	  0.971	  0.155	 -0.238	 -1.207	 -2.873	 -3.476
          0.160	  0.974	  0.158	 -0.247	 -0.672	 -7.590	 -1.986
          0.170	  0.971	  0.158	 -0.255	 -0.234	-10.745	 -0.812
          0.180	  0.969	  0.149	 -0.279	  0.152	-11.846	 -0.425
          0.190	  0.963	  0.149	 -0.287	  0.405	-11.563	 -0.806
          0.200	  0.951	  0.149	 -0.299	  0.733	-10.498	 -1.645
          0.210	  0.946	  0.158	 -0.310	  1.215	 -8.938	 -2.854
          0.220	  0.931	  0.160	 -0.313	  2.008	 -7.280	 -4.190
          0.230	  0.920	  0.175	 -0.310	  3.435	 -6.040	 -5.293
          0.240	  0.914	  0.183	 -0.310	  5.000	 -4.868	 -6.077
          0.250	  0.908	  0.195	 -0.310	  6.427	 -4.298	 -6.430
          0.260	  0.906	  0.197	 -0.299	  7.769	 -4.283	 -6.493
          0.270	  0.908	  0.195	 -0.299	  9.030	 -4.438	 -6.430
          0.280	  0.914	  0.180	 -0.296	 10.080	 -4.070	 -6.374
          0.290	  0.917	  0.172	 -0.293	 10.986	 -3.513	 -6.430
          0.300	  0.928	  0.163	 -0.290	 11.548	 -2.590	 -6.507
          0.310	  0.934	  0.155	 -0.290	 11.609	 -1.863	 -6.747
          0.320	  0.946	  0.152	 -0.290	 10.959	 -2.413	 -6.966
          0.330	  0.946	  0.155	 -0.293	  9.513	 -3.640	 -6.825
          0.340	  0.937	  0.160	 -0.308	  7.372	 -4.015	 -5.871
          0.350	  0.917	  0.163	 -0.319	  5.411	 -4.100	 -4.409
