          0.000	  1.078	 -0.188	 -0.141	  9.461	-16.171	 -4.688
          0.010	  1.093	 -0.188	 -0.133	  6.625	-14.356	 -3.728
          0.020	  1.129	 -0.165	 -0.122	  5.225	 -9.131	 -1.636
          0.030	  1.146	 -0.116	 -0.091	  5.131	 -3.113	  0.469
          0.040	  1.137	 -0.113	 -0.068	  5.987	  0.276	  2.883
          0.050	  1.029	 -0.099	 -0.053	  6.582	  0.580	  4.967
          0.060	  0.987	 -0.098	 -0.064	  5.680	 -1.194	  6.295
          0.070	  0.960	 -0.110	 -0.070	  3.677	 -4.272	  6.588
          0.080	  0.956	 -0.112	 -0.078	  1.118	 -6.233	  6.280
          0.090	  0.960	 -0.119	 -0.082	 -1.923	 -6.392	  5.472
          0.100	  0.981	 -0.131	 -0.083	 -5.045	 -4.548	  4.659
          0.110	  0.994	 -0.126	 -0.071	 -7.957	 -2.098	  3.821
          0.120	  1.002	 -0.126	 -0.063	-10.396	  0.897	  3.293
          0.130	  1.009	 -0.133	 -0.037	-12.369	  2.872	  2.911
          0.140	  1.009	 -0.133	 -0.026	-13.897	  3.251	  2.560
          0.150	  0.999	 -0.134	 -0.000	-14.951	  2.216	  2.179
          0.160	  0.995	 -0.129	  0.010	-15.853	  0.594	  1.606
          0.170	  0.990	 -0.124	  0.014	-16.599	 -1.173	  0.925
          0.180	  0.990	 -0.112	  0.009	-17.108	 -2.402	  0.125
          0.190	  0.990	 -0.106	 -0.004	-17.624	 -2.395	 -0.741
          0.200	  0.978	 -0.090	 -0.000	-18.086	 -1.884	 -1.798
          0.210	  0.964	 -0.078	  0.002	-18.685	 -1.229	 -2.628
          0.220	  0.958	 -0.071	 -0.001	-19.880	  0.608	 -3.654
          0.230	  0.953	 -0.063	  0.017	-21.584	  2.575	 -4.718
          0.240	  0.951	 -0.067	  0.033	-22.735	  3.796	 -5.239
          0.250	  0.959	 -0.076	  0.025	-23.151	  4.845	 -5.224
          0.260	  0.975	 -0.098	  0.015	-23.138	  5.446	 -4.747
          0.270	  0.984	 -0.109	  0.029	-23.014	  5.336	 -3.573
          0.280	  1.021	 -0.122	  0.028	-23.490	  5.521	 -2.083
          0.290	  1.045	 -0.113	  0.021	-24.801	  6.701	 -0.859
          0.300	  1.069	 -0.106	  0.022	-26.475	  8.517	  0.270
          0.310	  1.060	 -0.084	  0.027	-27.753	 10.160	  1.372
          0.320	  1.056	 -0.075	  0.034	-28.196	 12.168	  2.215
          0.330	  1.055	 -0.069	  0.028	-27.440	 15.468	  3.323
          0.340	  1.076	 -0.081	  0.042	-25.906	 19.560	  4.342
          0.350	  1.085	 -0.089	  0.067	-24.991	 23.260	  4.855
          0.360	  1.124	 -0.099	  0.118	-24.835	 25.772	  4.701
          0.370	  1.157	 -0.095	  0.115	-24.495	 28.030	  3.946
          0.380	  1.236	 -0.083	  0.098	-24.502	 29.975	  2.333
          0.390	  1.294	 -0.046	  0.106	-25.254	 29.816	  0.241
          0.400	  1.297	 -0.011	  0.063	-27.177	 28.285	 -2.987
          0.410	  1.280	  0.004	  0.040	-27.597	 23.929	 -4.777
          0.420	  1.262	  0.020	 -0.044	-25.886	 16.386	 -4.946
          0.430	  1.271	  0.022	 -0.123	-22.349	  9.552	 -2.157
